UNODC;unodc_ddds@un.org;;;;;;;;;
06/06/2022;;;;;;;;;;
Iso3_code;Country;Region;Subregion;Dimension;Category;Sex;Year;Unit of measurement;VALUE;Source
NZL;New Zealand;Oceania;Australia and New Zealand;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2016;Counts;2755;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;by relationship to perpetrator;Intimate partner or family member;Female;2017;Counts;9345;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2017;Counts;1849;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2017;Counts;1050;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2017;Counts;8539;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;by relationship to perpetrator;Intimate partner or family member;Female;2017;Counts;575;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2017;Counts;608;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2017;Counts;306;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2017;Counts;2938;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;by relationship to perpetrator;Intimate partner or family member;Female;2018;Counts;9035;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2018;Counts;1928;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2018;Counts;1150;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2018;Counts;8824;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;by relationship to perpetrator;Intimate partner or family member;Female;2018;Counts;496;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2018;Counts;508;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2018;Counts;255;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2018;Counts;3338;CTS
OMN;Oman;Asia;Western Asia;by relationship to perpetrator;Intimate partner or family member;Female;2017;Counts;0;CTS
OMN;Oman;Asia;Western Asia;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2017;Counts;14;CTS
OMN;Oman;Asia;Western Asia;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2017;Counts;0;CTS
OMN;Oman;Asia;Western Asia;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2017;Counts;0;CTS
OMN;Oman;Asia;Western Asia;by relationship to perpetrator;Intimate partner or family member;Female;2017;Counts;0;CTS
OMN;Oman;Asia;Western Asia;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2017;Counts;78;CTS
OMN;Oman;Asia;Western Asia;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2017;Counts;0;CTS
OMN;Oman;Asia;Western Asia;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2017;Counts;0;CTS
OMN;Oman;Asia;Western Asia;by relationship to perpetrator;Intimate partner or family member;Female;2018;Counts;0;CTS
OMN;Oman;Asia;Western Asia;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2018;Counts;5;CTS
OMN;Oman;Asia;Western Asia;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2018;Counts;0;CTS
OMN;Oman;Asia;Western Asia;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2018;Counts;0;CTS
OMN;Oman;Asia;Western Asia;by relationship to perpetrator;Intimate partner or family member;Female;2018;Counts;0;CTS
OMN;Oman;Asia;Western Asia;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2018;Counts;70;CTS
OMN;Oman;Asia;Western Asia;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2018;Counts;0;CTS
OMN;Oman;Asia;Western Asia;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2018;Counts;0;CTS
OMN;Oman;Asia;Western Asia;by relationship to perpetrator;Intimate partner or family member;Female;2020;Counts;3;CTS
OMN;Oman;Asia;Western Asia;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2020;Counts;2;CTS
OMN;Oman;Asia;Western Asia;by relationship to perpetrator;Intimate partner or family member;Female;2020;Counts;6;CTS
OMN;Oman;Asia;Western Asia;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2020;Counts;67;CTS
PAN;Panama;Americas;Latin America and the Caribbean;by relationship to perpetrator;Intimate partner or family member;Female;2017;Counts;108;PPR
PAN;Panama;Americas;Latin America and the Caribbean;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2017;Counts;9;PPR
PAN;Panama;Americas;Latin America and the Caribbean;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2017;Counts;0;PPR
PAN;Panama;Americas;Latin America and the Caribbean;by relationship to perpetrator;Intimate partner or family member;Female;2018;Counts;242;PPR
PAN;Panama;Americas;Latin America and the Caribbean;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2018;Counts;27;PPR
PAN;Panama;Americas;Latin America and the Caribbean;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2018;Counts;0;PPR
PAN;Panama;Americas;Latin America and the Caribbean;by relationship to perpetrator;Intimate partner or family member;Female;2019;Counts;404;PPR
PAN;Panama;Americas;Latin America and the Caribbean;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2019;Counts;60;PPR
PAN;Panama;Americas;Latin America and the Caribbean;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2019;Counts;0;PPR
PAN;Panama;Americas;Latin America and the Caribbean;by relationship to perpetrator;Intimate partner or family member;Female;2020;Counts;4;PPR
PAN;Panama;Americas;Latin America and the Caribbean;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2020;Counts;405;PPR
PAN;Panama;Americas;Latin America and the Caribbean;by relationship to perpetrator;Intimate partner or family member;Female;2020;Counts;210;PPR
PAN;Panama;Americas;Latin America and the Caribbean;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2020;Counts;25;PPR
PAN;Panama;Americas;Latin America and the Caribbean;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2020;Counts;0;PPR
POL;Poland;Europe;Eastern Europe;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2016;Counts;1479;CTS
POL;Poland;Europe;Eastern Europe;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2016;Counts;2895;CTS
POL;Poland;Europe;Eastern Europe;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2017;Counts;1486;CTS
POL;Poland;Europe;Eastern Europe;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2017;Counts;2877;CTS
POL;Poland;Europe;Eastern Europe;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2018;Counts;1343;CTS
POL;Poland;Europe;Eastern Europe;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2018;Counts;3012;CTS
POL;Poland;Europe;Eastern Europe;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2019;Counts;1279;CTS
POL;Poland;Europe;Eastern Europe;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2019;Counts;3271;CTS
POL;Poland;Europe;Eastern Europe;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2020;Counts;1181;CTS
POL;Poland;Europe;Eastern Europe;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2020;Counts;2595;CTS
ROU;Romania;Europe;Eastern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2015;Counts;21;CTS
ROU;Romania;Europe;Eastern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2015;Counts;238;CTS
ROU;Romania;Europe;Eastern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2016;Counts;13;CTS
ROU;Romania;Europe;Eastern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2016;Counts;264;CTS
ROU;Romania;Europe;Eastern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2017;Counts;13;CTS
ROU;Romania;Europe;Eastern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2017;Counts;312;CTS
ROU;Romania;Europe;Eastern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2018;Counts;15;CTS
ROU;Romania;Europe;Eastern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2018;Counts;311;CTS
ROU;Romania;Europe;Eastern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2019;Counts;9;CTS
ROU;Romania;Europe;Eastern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2019;Counts;342;CTS
ROU;Romania;Europe;Eastern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2020;Counts;10;CTS
ROU;Romania;Europe;Eastern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2020;Counts;439;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;by relationship to perpetrator;Intimate partner or family member;Female;2017;Counts;516;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2017;Counts;86;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2017;Counts;2387;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;by relationship to perpetrator;Intimate partner or family member;Female;2017;Counts;914;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2017;Counts;49;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2017;Counts;3592;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;by relationship to perpetrator;Intimate partner or family member;Female;2018;Counts;617;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2018;Counts;112;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2018;Counts;2392;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;by relationship to perpetrator;Intimate partner or family member;Female;2018;Counts;883;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2018;Counts;60;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2018;Counts;4195;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;by relationship to perpetrator;Intimate partner or family member;Female;2019;Counts;746;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2019;Counts;1;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2019;Counts;2826;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;by relationship to perpetrator;Intimate partner or family member;Female;2019;Counts;1053;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2019;Counts;0;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2019;Counts;4461;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;by relationship to perpetrator;Intimate partner or family member;Female;2020;Counts;657;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2020;Counts;1;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2020;Counts;2304;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;by relationship to perpetrator;Intimate partner or family member;Female;2020;Counts;785;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2020;Counts;1;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2020;Counts;3588;CTS
SVK;Slovakia;Europe;Eastern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2013;Counts;6;CTS
SVK;Slovakia;Europe;Eastern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2013;Counts;13;CTS
SVK;Slovakia;Europe;Eastern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2014;Counts;2;CTS
SVK;Slovakia;Europe;Eastern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2014;Counts;16;CTS
SVK;Slovakia;Europe;Eastern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2015;Counts;14;CTS
SVK;Slovakia;Europe;Eastern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2015;Counts;388;CTS
SVK;Slovakia;Europe;Eastern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2015;Counts;1;CTS
SVK;Slovakia;Europe;Eastern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2015;Counts;557;CTS
SVK;Slovakia;Europe;Eastern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2016;Counts;9;CTS
SVK;Slovakia;Europe;Eastern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2016;Counts;336;CTS
SVK;Slovakia;Europe;Eastern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2016;Counts;0;CTS
SVK;Slovakia;Europe;Eastern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2016;Counts;549;CTS
SVK;Slovakia;Europe;Eastern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2017;Counts;18;CTS
SVK;Slovakia;Europe;Eastern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2017;Counts;322;CTS
SVK;Slovakia;Europe;Eastern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2017;Counts;1;CTS
SVK;Slovakia;Europe;Eastern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2017;Counts;515;CTS
SVK;Slovakia;Europe;Eastern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2018;Counts;11;CTS
SVK;Slovakia;Europe;Eastern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2018;Counts;317;CTS
SVK;Slovakia;Europe;Eastern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2018;Counts;2;CTS
SVK;Slovakia;Europe;Eastern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2018;Counts;510;CTS
SVK;Slovakia;Europe;Eastern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2019;Counts;12;CTS
SVK;Slovakia;Europe;Eastern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2019;Counts;290;CTS
SVK;Slovakia;Europe;Eastern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2019;Counts;0;CTS
SVK;Slovakia;Europe;Eastern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2019;Counts;592;CTS
SVK;Slovakia;Europe;Eastern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2020;Counts;23;CTS
SVK;Slovakia;Europe;Eastern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2020;Counts;257;CTS
SVK;Slovakia;Europe;Eastern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2020;Counts;0;CTS
SVK;Slovakia;Europe;Eastern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2020;Counts;461;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2013;Counts;224;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2013;Counts;121;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2013;Counts;110;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2013;Counts;73;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2014;Counts;262;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2014;Counts;121;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2014;Counts;65;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2014;Counts;57;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2015;Counts;234;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2015;Counts;100;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2015;Counts;60;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2015;Counts;43;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2016;Counts;210;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2016;Counts;102;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2016;Counts;60;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2016;Counts;60;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2017;Counts;186;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2017;Counts;75;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2017;Counts;61;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2017;Counts;97;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2018;Counts;237;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2018;Counts;103;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2018;Counts;59;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2018;Counts;83;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2019;Counts;230;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2019;Counts;96;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2019;Counts;61;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2019;Counts;167;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2020;Counts;222;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2020;Counts;72;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2020;Counts;61;CTS
SVN;Slovenia;Europe;Southern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2020;Counts;70;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2013;Counts;373;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2013;Counts;329;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2013;Counts;340;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2013;Counts;0;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2013;Counts;6833;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2014;Counts;363;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2014;Counts;326;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2014;Counts;333;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2014;Counts;0;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2014;Counts;15474;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2015;Counts;419;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2015;Counts;367;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2015;Counts;293;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2015;Counts;0;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2015;Counts;13634;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2016;Counts;263;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2016;Counts;532;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2016;Counts;340;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2016;Counts;0;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2016;Counts;15907;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2017;Counts;16972;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2017;Counts;240;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2017;Counts;606;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2017;Counts;318;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2017;Counts;0;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2018;Counts;17434;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2018;Counts;398;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2018;Counts;426;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2018;Counts;290;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2018;Counts;0;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2019;Counts;396;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2019;Counts;1078;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2019;Counts;2242;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2019;Counts;2471;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2019;Counts;3075;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2019;Counts;10191;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2020;Counts;377;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2020;Counts;989;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Intimate partner or family member;Female;2020;Counts;2236;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2020;Counts;3241;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2020;Counts;4775;CTS
SWE;Sweden;Europe;Northern Europe;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2020;Counts;8774;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;by relationship to perpetrator;Intimate partner or family member;Female;2015;Counts;47;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2015;Counts;0;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2015;Counts;213;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2015;Counts;57;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;by relationship to perpetrator;Intimate partner or family member;Female;2015;Counts;0;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2015;Counts;0;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2015;Counts;4;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2015;Counts;1;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;by relationship to perpetrator;Intimate partner or family member;Female;2016;Counts;21;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2016;Counts;0;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2016;Counts;302;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2016;Counts;172;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;by relationship to perpetrator;Intimate partner or family member;Female;2016;Counts;130;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2016;Counts;1;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2016;Counts;507;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2016;Counts;240;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;by relationship to perpetrator;Intimate partner or family member;Female;2017;Counts;34;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2017;Counts;0;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2017;Counts;323;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2017;Counts;197;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;by relationship to perpetrator;Intimate partner or family member;Female;2017;Counts;100;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2017;Counts;0;CTS
