UNODC;unodc_ddds@un.org;;;;;;;;;;
06/06/2022;;;;;;;;;;;
Iso3_code;Country;Region;Subregion;Indicator;Dimension;Category;Sex;Year;Unit of measurement;VALUE;Source
BHS;Bahamas;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2017;Counts;5;CTS
BHS;Bahamas;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2017;Counts;1;CTS
BHS;Bahamas;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2018;Counts;4;CTS
BHS;Bahamas;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2018;Counts;15;CTS
BHS;Bahamas;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2018;Counts;15;CTS
BHS;Bahamas;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2018;Counts;8;CTS
BHS;Bahamas;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2018;Counts;5;CTS
BHS;Bahamas;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2018;Counts;8;CTS
BHS;Bahamas;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2018;Counts;6;CTS
BHS;Bahamas;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2018;Counts;4;CTS
BHS;Bahamas;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2019;Counts;101;CTS
BHS;Bahamas;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2019;Counts;379;CTS
BHS;Bahamas;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2019;Counts;125;CTS
BHS;Bahamas;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2019;Counts;55;CTS
BHS;Bahamas;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2020;Counts;101;CTS
BHS;Bahamas;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2020;Counts;343;CTS
BHS;Bahamas;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2020;Counts;64;CTS
BHS;Bahamas;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2020;Counts;10;CTS
BOL;Bolivia (Plurinational State of);Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2015;Counts;5965;CTS
BOL;Bolivia (Plurinational State of);Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2015;Counts;22;CTS
BOL;Bolivia (Plurinational State of);Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2015;Counts;2;CTS
BOL;Bolivia (Plurinational State of);Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2015;Counts;22;CTS
BOL;Bolivia (Plurinational State of);Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2016;Counts;5995;CTS
BOL;Bolivia (Plurinational State of);Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2016;Counts;18;CTS
BOL;Bolivia (Plurinational State of);Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2016;Counts;3;CTS
BOL;Bolivia (Plurinational State of);Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2016;Counts;29;CTS
BOL;Bolivia (Plurinational State of);Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2017;Counts;5553;CTS
BOL;Bolivia (Plurinational State of);Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2017;Counts;16;CTS
BOL;Bolivia (Plurinational State of);Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2017;Counts;5;CTS
BOL;Bolivia (Plurinational State of);Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2017;Counts;17;CTS
BOL;Bolivia (Plurinational State of);Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2017;Counts;11;CTS
BOL;Bolivia (Plurinational State of);Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2018;Counts;5449;CTS
BOL;Bolivia (Plurinational State of);Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2018;Counts;19;CTS
BOL;Bolivia (Plurinational State of);Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2018;Counts;2;CTS
BOL;Bolivia (Plurinational State of);Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2018;Counts;8;CTS
BOL;Bolivia (Plurinational State of);Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2018;Counts;20;CTS
BRB;Barbados;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
BRB;Barbados;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
BRB;Barbados;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
BRB;Barbados;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
BRB;Barbados;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
BRB;Barbados;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
BRB;Barbados;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
CAN;Canada;Americas;Northern America;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2013;Counts;6572;CTS
CAN;Canada;Americas;Northern America;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2013;Counts;10846;CTS
CAN;Canada;Americas;Northern America;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2013;Counts;10490;CTS
CAN;Canada;Americas;Northern America;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2013;Counts;0;CTS
CAN;Canada;Americas;Northern America;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2013;Counts;278;CTS
CAN;Canada;Americas;Northern America;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2013;Counts;897;CTS
CAN;Canada;Americas;Northern America;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2013;Counts;245;CTS
CAN;Canada;Americas;Northern America;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2013;Counts;0;CTS
CAN;Canada;Americas;Northern America;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2014;Counts;6723;CTS
CAN;Canada;Americas;Northern America;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2014;Counts;10758;CTS
CAN;Canada;Americas;Northern America;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2014;Counts;10163;CTS
CAN;Canada;Americas;Northern America;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2014;Counts;0;CTS
CAN;Canada;Americas;Northern America;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2014;Counts;294;CTS
CAN;Canada;Americas;Northern America;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2014;Counts;739;CTS
CAN;Canada;Americas;Northern America;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2014;Counts;263;CTS
CAN;Canada;Americas;Northern America;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2014;Counts;0;CTS
CAN;Canada;Americas;Northern America;Victims of sexual exploitation;Total;Total;Male;2014;Counts;0;CTS
CAN;Canada;Americas;Northern America;Victims of sexual exploitation;Total;Total;Male;2014;Counts;29;CTS
CAN;Canada;Americas;Northern America;Victims of sexual exploitation;Total;Total;Male;2014;Counts;3;CTS
CAN;Canada;Americas;Northern America;Victims of sexual exploitation;Total;Total;Male;2014;Counts;2;CTS
CAN;Canada;Americas;Northern America;Victims of sexual exploitation;Total;Total;Male;2014;Counts;2;CTS
CAN;Canada;Americas;Northern America;Victims of sexual exploitation;Total;Total;Male;2014;Counts;1;CTS
CAN;Canada;Americas;Northern America;Victims of sexual exploitation;Total;Total;Male;2014;Counts;0;CTS
CAN;Canada;Americas;Northern America;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2015;Counts;0;CTS
CAN;Canada;Americas;Northern America;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2015;Counts;0;CTS
CAN;Canada;Americas;Northern America;Victims of sexual exploitation;Total;Total;Male;2015;Counts;0;CTS
CAN;Canada;Americas;Northern America;Victims of sexual exploitation;Total;Total;Male;2015;Counts;29;CTS
CAN;Canada;Americas;Northern America;Victims of sexual exploitation;Total;Total;Male;2015;Counts;2;CTS
CAN;Canada;Americas;Northern America;Victims of sexual exploitation;Total;Total;Male;2015;Counts;1;CTS
CAN;Canada;Americas;Northern America;Victims of sexual exploitation;Total;Total;Male;2015;Counts;3;CTS
CAN;Canada;Americas;Northern America;Victims of sexual exploitation;Total;Total;Male;2015;Counts;0;CTS
CAN;Canada;Americas;Northern America;Victims of sexual exploitation;Total;Total;Male;2015;Counts;1;CTS
CAN;Canada;Americas;Northern America;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2015;Counts;6919;CTS
CAN;Canada;Americas;Northern America;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2015;Counts;11132;CTS
CAN;Canada;Americas;Northern America;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2015;Counts;10874;CTS
CAN;Canada;Americas;Northern America;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2015;Counts;297;CTS
CAN;Canada;Americas;Northern America;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2015;Counts;805;CTS
CAN;Canada;Americas;Northern America;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2015;Counts;280;CTS
CAN;Canada;Americas;Northern America;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2016;Counts;0;CTS
CAN;Canada;Americas;Northern America;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2016;Counts;0;CTS
CAN;Canada;Americas;Northern America;Victims of sexual exploitation;Total;Total;Male;2016;Counts;1;CTS
CAN;Canada;Americas;Northern America;Victims of sexual exploitation;Total;Total;Male;2016;Counts;40;CTS
CAN;Canada;Americas;Northern America;Victims of sexual exploitation;Total;Total;Male;2016;Counts;2;CTS
CAN;Canada;Americas;Northern America;Victims of sexual exploitation;Total;Total;Male;2016;Counts;1;CTS
CAN;Canada;Americas;Northern America;Victims of sexual exploitation;Total;Total;Male;2016;Counts;1;CTS
CAN;Canada;Americas;Northern America;Victims of sexual exploitation;Total;Total;Male;2016;Counts;0;CTS
CAN;Canada;Americas;Northern America;Victims of sexual exploitation;Total;Total;Male;2016;Counts;1;CTS
CAN;Canada;Americas;Northern America;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2016;Counts;7357;CTS
CAN;Canada;Americas;Northern America;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2016;Counts;11534;CTS
CAN;Canada;Americas;Northern America;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2016;Counts;11093;CTS
CAN;Canada;Americas;Northern America;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2016;Counts;308;CTS
CAN;Canada;Americas;Northern America;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2016;Counts;844;CTS
CAN;Canada;Americas;Northern America;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2016;Counts;335;CTS
CAN;Canada;Americas;Northern America;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2017;Counts;907;CTS
CAN;Canada;Americas;Northern America;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2017;Counts;2396;CTS
