UNODC;unodc_ddds@un.org;;;;;;;;
27/03/2023;;;;;;;;;
Iso3_code;Country;Region;Subregion;Indicator;Sex;Year;Unit of measurement;VALUE;Source
BHS;Bahamas;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2014;Counts;11;MD/CTS/GSH 2023 Revision/NP
BIH;Bosnia and Herzegovina;Europe;Southern Europe;Victims of intentional homicide;Female;2014;Counts;11;UNECE/CTS/SDG
BLR;Belarus;Europe;Eastern Europe;Victims of intentional homicide;Female;2014;Counts;116;CTS
BLZ;Belize;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2014;Counts;12;OAS/CTS/MoI
BMU;Bermuda;Americas;Northern America;Victims of intentional homicide;Female;2014;Counts;1;MD/CTS/External
BRA;Brazil;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2014;Counts;4834;MD/DATASUS
BRB;Barbados;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2014;Counts;3;MD/CTS
CAN;Canada;Americas;Northern America;Victims of intentional homicide;Female;2014;Counts;154;MD/SDG/GSH 2023 Revision/CTS
CHE;Switzerland;Europe;Western Europe;Victims of intentional homicide;Female;2014;Counts;24;MD/CTS
CHL;Chile;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2014;Counts;63;CTS/OAS/SDG
COL;Colombia;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2014;Counts;1173;MD/CTS/GSH 2023 Revision
CPV;Cabo Verde;Africa;Sub-Saharan Africa;Victims of intentional homicide;Female;2014;Counts;15;MD/CTS/SAS/MoH/NP
CRI;Costa Rica;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2014;Counts;51;MD/CTS/SDG
CUB;Cuba;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2014;Counts;156;MD/MoH
CYM;Cayman Islands;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2014;Counts;0;MD/NSO
CYP;Cyprus;Asia;Western Asia;Victims of intentional homicide;Female;2014;Counts;5;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Female;2014;Counts;45;MD/GSH 2019 Revision/UNSDC/CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Female;2014;Counts;339;SDG/CTS/NP
DMA;Dominica;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2014;Counts;2;MD/OAS/CTS
DNK;Denmark;Europe;Northern Europe;Victims of intentional homicide;Female;2014;Counts;31;GSH 2019 Revision/MD/CTS/NSO
DOM;Dominican Republic;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2014;Counts;187;OAS/CTS/NGO
DZA;Algeria;Africa;Northern Africa;Victims of intentional homicide;Female;2014;Counts;85,48148148;CTS
ECU;Ecuador;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2014;Counts;186;MD/OAS/CTS/SDG
ESP;Spain;Europe;Southern Europe;Victims of intentional homicide;Female;2014;Counts;128;MD/CTS/SDG
EST;Estonia;Europe;Northern Europe;Victims of intentional homicide;Female;2014;Counts;9;MD/CTS
FIN;Finland;Europe;Northern Europe;Victims of intentional homicide;Female;2014;Counts;27;MD/CTS/SDG
FJI;Fiji;Oceania;Melanesia;Victims of intentional homicide;Female;2014;Counts;12;NSO
GBR;United Kingdom of Great Britain and Northern Ireland;Europe;Northern Europe;Victims of intentional homicide;Female;2014;Counts;207,3634578;Computed
GBR_E_W;United Kingdom (England and Wales);Europe;Northern Europe;Victims of intentional homicide;Female;2014;Counts;184;SDG/CTS
GBR_NI;United Kingdom (Northern Ireland);Europe;Northern Europe;Victims of intentional homicide;Female;2014;Counts;7;CTS/SDG/GSH 2023 Revision/UNODC Research
GBR_S;United Kingdom (Scotland);Europe;Northern Europe;Victims of intentional homicide;Female;2014;Counts;15;MD/SDG/NSO
GEO;Georgia;Asia;Western Asia;Victims of intentional homicide;Female;2014;Counts;33,48;CTS/MoI
GRC;Greece;Europe;Southern Europe;Victims of intentional homicide;Female;2014;Counts;27;MD/CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2014;Counts;3;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2014;Counts;630;CTS
HKG;China, Hong Kong Special Administrative Region;Asia;Eastern Asia;Victims of intentional homicide;Female;2014;Counts;13;SDG/CTS
HND;Honduras;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2014;Counts;495,6080205;NP/CTS
HRV;Croatia;Europe;Southern Europe;Victims of intentional homicide;Female;2014;Counts;17;MD/CTS
HTI;Haiti;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2014;Counts;86;DPKO/CTS/NP
HUN;Hungary;Europe;Eastern Europe;Victims of intentional homicide;Female;2014;Counts;67;MD/CTS
IND;India;Asia;Southern Asia;Victims of intentional homicide;Female;2014;Counts;18284;MoI/NCRB India
IRN;Iran (Islamic Republic of);Asia;Southern Asia;Victims of intentional homicide;Female;2014;Counts;224,2316443;MD
IRQ_C;Iraq (Central Iraq);Asia;Western Asia;Victims of intentional homicide;Female;2014;Counts;531;CTS
ISL;Iceland;Europe;Northern Europe;Victims of intentional homicide;Female;2014;Counts;1;MD/CTS/SDG
ISR;Israel;Asia;Western Asia;Victims of intentional homicide;Female;2014;Counts;23;MD/NSO/SDG/GSH 2023 Revision
ITA;Italy;Europe;Southern Europe;Victims of intentional homicide;Female;2014;Counts;147;MD/CTS
JAM;Jamaica;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2014;Counts;100;CTS/NP
JPN;Japan;Asia;Eastern Asia;Victims of intentional homicide;Female;2014;Counts;206;GSH 2019 Revision/CTS/SDG/MoI
KAZ;Kazakhstan;Asia;Central Asia;Victims of intentional homicide;Female;2014;Counts;204;CTS
KEN;Kenya;Africa;Sub-Saharan Africa;Victims of intentional homicide;Female;2014;Counts;522,4301011;CTS
KOR;Republic of Korea;Asia;Eastern Asia;Victims of intentional homicide;Female;2014;Counts;193;GSH 2019 Revision/CTS
LBN;Lebanon;Asia;Western Asia;Victims of intentional homicide;Female;2014;Counts;22;CTS
LCA;Saint Lucia;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2014;Counts;0;MD/GSH 2019 Revision/CTS
LIE;Liechtenstein;Europe;Western Europe;Victims of intentional homicide;Female;2014;Counts;0;CTS/NSO
LKA;Sri Lanka;Asia;Southern Asia;Victims of intentional homicide;Female;2014;Counts;125;CTS
LTU;Lithuania;Europe;Northern Europe;Victims of intentional homicide;Female;2014;Counts;53;MD/CTS
LUX;Luxembourg;Europe;Western Europe;Victims of intentional homicide;Female;2014;Counts;2;MD/CTS/OHCHR
LVA;Latvia;Europe;Northern Europe;Victims of intentional homicide;Female;2014;Counts;36,57142857;CTS/SDG
MAC;China, Macao Special Administrative Region;Asia;Eastern Asia;Victims of intentional homicide;Female;2014;Counts;1;MD/CTS/Computed
MAR;Morocco;Africa;Northern Africa;Victims of intentional homicide;Female;2014;Counts;59;UNSDC/CTS
MDA;Republic of Moldova;Europe;Eastern Europe;Victims of intentional homicide;Female;2014;Counts;17;MD/CTS
MEX;Mexico;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2014;Counts;2408;GSH 2019 Revision/NSO/CTS
MKD;North Macedonia;Europe;Southern Europe;Victims of intentional homicide;Female;2014;Counts;10;MD/CTS/SDG
MLT;Malta;Europe;Southern Europe;Victims of intentional homicide;Female;2014;Counts;1;CTS/NSO
MMR;Myanmar;Asia;South-eastern Asia;Victims of intentional homicide;Female;2014;Counts;206;CTS/SDG
MNE;Montenegro;Europe;Southern Europe;Victims of intentional homicide;Female;2014;Counts;4;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of intentional homicide;Female;2014;Counts;54;CTS/SDG
MUS;Mauritius;Africa;Sub-Saharan Africa;Victims of intentional homicide;Female;2014;Counts;8;MD/CTS/NSO/SDG
NLD;Netherlands;Europe;Western Europe;Victims of intentional homicide;Female;2014;Counts;30;MD/NSO/CTS
NOR;Norway;Europe;Northern Europe;Victims of intentional homicide;Female;2014;Counts;13;MD/GSH 2019 Revision/CTS/NP
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of intentional homicide;Female;2014;Counts;13,68181818;MD/CTS/NP
OMN;Oman;Asia;Western Asia;Victims of intentional homicide;Female;2014;Counts;6;CTS/SDG
PAN;Panama;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2014;Counts;38,25333333;MD/CTS/PPR/External
PER;Peru;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2014;Counts;342;SDG/CTS
POL;Poland;Europe;Eastern Europe;Victims of intentional homicide;Female;2014;Counts;92,21299639;MD/CTS/GSH 2019 Revision
PRI;Puerto Rico;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2014;Counts;52;MD/NSO/SDG
PRT;Portugal;Europe;Southern Europe;Victims of intentional homicide;Female;2014;Counts;48,11009174;MD/SDG/GSH 2023 Revision
PRY;Paraguay;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2014;Counts;69;CTS
QAT;Qatar;Asia;Western Asia;Victims of intentional homicide;Female;2014;Counts;2;MD/SDG/MoI
ROU;Romania;Europe;Eastern Europe;Victims of intentional homicide;Female;2014;Counts;107;MD/SDG/CTS
RUS;Russian Federation;Europe;Eastern Europe;Victims of intentional homicide;Female;2014;Counts;4191;WHO/NSO/GSH 2019 Revision/GSH 2023 Revision/CTS
SGP;Singapore;Asia;South-eastern Asia;Victims of intentional homicide;Female;2014;Counts;7;CTS/SDG
SLV;El Salvador;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2014;Counts;294;PAHO/CTS
SRB;Serbia;Europe;Southern Europe;Victims of intentional homicide;Female;2014;Counts;37;MD/CTS/GSH 2023 Revision/SDG
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2014;Counts;6;PAHO/OAS/CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Female;2014;Counts;19;SDG/CTS
SVN;Slovenia;Europe;Southern Europe;Victims of intentional homicide;Female;2014;Counts;6;CTS
SWE;Sweden;Europe;Northern Europe;Victims of intentional homicide;Female;2014;Counts;25;MD/SDG/CTS
SYC;Seychelles;Africa;Sub-Saharan Africa;Victims of intentional homicide;Female;2014;Counts;2,461538462;MD
TCA;Turks and Caicos Islands;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2014;Counts;0;MD
THA;Thailand;Asia;South-eastern Asia;Victims of intentional homicide;Female;2014;Counts;403,5429864;MD
TKM;Turkmenistan;Asia;Central Asia;Victims of intentional homicide;Female;2014;Counts;18;WHO
TTO;Trinidad and Tobago;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2014;Counts;45;CTS/GSH 2019 Revision/NGO
UGA;Uganda;Africa;Sub-Saharan Africa;Victims of intentional homicide;Female;2014;Counts;841,1939646;CTS
URY;Uruguay;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2014;Counts;51;CTS/UNSDC
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2014;Counts;3183,842039;UNSDC/NP/CTS/SDG
VAT;Holy See;Europe;Southern Europe;Victims of intentional homicide;Female;2014;Counts;0;CTS
XKX;Kosovo under UNSCR 1244;Europe;Southern Europe;Victims of intentional homicide;Female;2014;Counts;12;CTS
ALB;Albania;Europe;Southern Europe;Victims of intentional homicide;Female;2015;Counts;16;MD/CTS/GSH 2023 Revision/SDG/NSO
AND;Andorra;Europe;Southern Europe;Victims of intentional homicide;Female;2015;Counts;0;CTS
ARE;United Arab Emirates;Asia;Western Asia;Victims of intentional homicide;Female;2015;Counts;9,818181818;CTS
ARG;Argentina;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2015;Counts;387;CTS
ARM;Armenia;Asia;Western Asia;Victims of intentional homicide;Female;2015;Counts;21;UNECE/WHO/CTS/Covid-19/SDG
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2015;Counts;1;MD/PAHO/OAS/CTS
AUS;Australia;Oceania;Australia and New Zealand;Victims of intentional homicide;Female;2015;Counts;85;MD/GSH 2019 Revision/SDG/CTS
AUT;Austria;Europe;Western Europe;Victims of intentional homicide;Female;2015;Counts;17;MD/GSH 2023 Revision/CTS
AZE;Azerbaijan;Asia;Western Asia;Victims of intentional homicide;Female;2015;Counts;72;NSO/CTS
BDI;Burundi;Africa;Sub-Saharan Africa;Victims of intentional homicide;Female;2015;Counts;78;SDG
BEL;Belgium;Europe;Western Europe;Victims of intentional homicide;Female;2015;Counts;105;MD/MoH Adjusted/MoI
BGR;Bulgaria;Europe;Eastern Europe;Victims of intentional homicide;Female;2015;Counts;29;MD/CTS
BHR;Bahrain;Asia;Western Asia;Victims of intentional homicide;Female;2015;Counts;0;SDG/MoI
BHS;Bahamas;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2015;Counts;16;MD/CTS/GSH 2023 Revision/NP
BIH;Bosnia and Herzegovina;Europe;Southern Europe;Victims of intentional homicide;Female;2015;Counts;18;UNECE/CTS/SDG
BLR;Belarus;Europe;Eastern Europe;Victims of intentional homicide;Female;2015;Counts;116;CTS
BLZ;Belize;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2015;Counts;9;OAS/CTS/MoI
BMU;Bermuda;Americas;Northern America;Victims of intentional homicide;Female;2015;Counts;0;MD/CTS/External
BOL;Bolivia (Plurinational State of);Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2015;Counts;193;OAS/GSH 2023 Revision/CTS
BRA;Brazil;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2015;Counts;4619;MD/DATASUS
BRB;Barbados;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2015;Counts;3;MD/CTS
BTN;Bhutan;Asia;Southern Asia;Victims of intentional homicide;Female;2015;Counts;2;CTS/SDG
CAN;Canada;Americas;Northern America;Victims of intentional homicide;Female;2015;Counts;179;MD/SDG/GSH 2023 Revision/CTS
CHE;Switzerland;Europe;Western Europe;Victims of intentional homicide;Female;2015;Counts;30;MD/CTS
CHL;Chile;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2015;Counts;49;CTS/OAS/SDG
CMR;Cameroon;Africa;Sub-Saharan Africa;Victims of intentional homicide;Female;2015;Counts;192;NSO
COL;Colombia;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2015;Counts;1068;MD/CTS/GSH 2023 Revision
CPV;Cabo Verde;Africa;Sub-Saharan Africa;Victims of intentional homicide;Female;2015;Counts;7;MD/CTS/SAS/MoH/NP
CRI;Costa Rica;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2015;Counts;42;MD/CTS/SDG
CUB;Cuba;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2015;Counts;139;MD/MoH
CYP;Cyprus;Asia;Western Asia;Victims of intentional homicide;Female;2015;Counts;3;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Female;2015;Counts;49;MD/GSH 2019 Revision/UNSDC/CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Female;2015;Counts;327;SDG/CTS/NP
DMA;Dominica;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2015;Counts;1;MD/OAS/CTS
DNK;Denmark;Europe;Northern Europe;Victims of intentional homicide;Female;2015;Counts;23,37704918;GSH 2019 Revision/MD/CTS/NSO
DZA;Algeria;Africa;Northern Africa;Victims of intentional homicide;Female;2015;Counts;71;CTS
ECU;Ecuador;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2015;Counts;172;MD/OAS/CTS/SDG
ESP;Spain;Europe;Southern Europe;Victims of intentional homicide;Female;2015;Counts;121;MD/CTS/SDG
EST;Estonia;Europe;Northern Europe;Victims of intentional homicide;Female;2015;Counts;10,71428571;MD/CTS
FIN;Finland;Europe;Northern Europe;Victims of intentional homicide;Female;2015;Counts;16;MD/CTS/SDG
FRA;France;Europe;Western Europe;Victims of intentional homicide;Female;2015;Counts;381,8867925;CTS/MoI
GBR;United Kingdom of Great Britain and Northern Ireland;Europe;Northern Europe;Victims of intentional homicide;Female;2015;Counts;197,3093146;Computed
GBR_E_W;United Kingdom (England and Wales);Europe;Northern Europe;Victims of intentional homicide;Female;2015;Counts;170;SDG/CTS
GBR_NI;United Kingdom (Northern Ireland);Europe;Northern Europe;Victims of intentional homicide;Female;2015;Counts;5;CTS/SDG/GSH 2023 Revision/UNODC Research
GBR_S;United Kingdom (Scotland);Europe;Northern Europe;Victims of intentional homicide;Female;2015;Counts;17;MD/SDG/NSO
GRC;Greece;Europe;Southern Europe;Victims of intentional homicide;Female;2015;Counts;30;MD/CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2015;Counts;2;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2015;Counts;28;CTS
HKG;China, Hong Kong Special Administrative Region;Asia;Eastern Asia;Victims of intentional homicide;Female;2015;Counts;9;SDG/CTS
HND;Honduras;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2015;Counts;478,1857754;NP/CTS
HRV;Croatia;Europe;Southern Europe;Victims of intentional homicide;Female;2015;Counts;15;MD/CTS
HTI;Haiti;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2015;Counts;89;DPKO/CTS/NP
HUN;Hungary;Europe;Eastern Europe;Victims of intentional homicide;Female;2015;Counts;102;MD/CTS
IND;India;Asia;Southern Asia;Victims of intentional homicide;Female;2015;Counts;17089;MoI/NCRB India
IRL;Ireland;Europe;Northern Europe;Victims of intentional homicide;Female;2015;Counts;7;MD/CTS
ISL;Iceland;Europe;Northern Europe;Victims of intentional homicide;Female;2015;Counts;0;MD/CTS/SDG
ISR;Israel;Asia;Western Asia;Victims of intentional homicide;Female;2015;Counts;24;MD/NSO/SDG/GSH 2023 Revision
ITA;Italy;Europe;Southern Europe;Victims of intentional homicide;Female;2015;Counts;135,9269912;MD/CTS
JAM;Jamaica;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2015;Counts;116;CTS/NP
JPN;Japan;Asia;Eastern Asia;Victims of intentional homicide;Female;2015;Counts;218;GSH 2019 Revision/CTS/SDG/MoI
KAZ;Kazakhstan;Asia;Central Asia;Victims of intentional homicide;Female;2015;Counts;251;CTS
KEN;Kenya;Africa;Sub-Saharan Africa;Victims of intentional homicide;Female;2015;Counts;611,1965974;CTS
KOR;Republic of Korea;Asia;Eastern Asia;Victims of intentional homicide;Female;2015;Counts;198;GSH 2019 Revision/CTS
